,ts_code,trade_date,open,high,low,close,pre_close,change,pct_chg,vol,amount
3731,600000.SH,20040929,13.5702,13.6325,13.2897,13.3365,13.6169,-0.2804000000000002,-2.0592,48639.66,41973.87
3730,600000.SH,20040930,13.3365,13.3832,13.1028,13.2274,13.3365,-0.10909999999999975,-0.8181,50037.87,42357.804
3729,600000.SH,20041008,13.2274,13.2742,12.9002,13.2586,13.2274,0.031200000000000117,0.2359,44686.72,37447.262
3728,600000.SH,20041011,13.2118,13.3676,13.0872,13.2118,13.2586,-0.04679999999999929,-0.353,42072.66,35716.684
3727,600000.SH,20041012,13.2118,13.2118,12.8223,12.9002,13.2118,-0.3116000000000003,-2.3585,39779.38,33082.005
3726,600000.SH,20041013,12.9314,13.056,12.9158,12.9626,12.9002,0.06240000000000023,0.4837,60783.6,50544.452
3725,600000.SH,20041014,12.9781,13.0093,12.7756,12.8379,12.9626,-0.1247000000000007,-0.962,46948.06,38725.932
3724,600000.SH,20041015,12.8379,12.947,12.7444,12.8068,12.8379,-0.031099999999998573,-0.2423,44181.33,36406.243
3723,600000.SH,20041018,12.7756,12.8535,12.4173,12.5263,12.8068,-0.28049999999999997,-2.1902,47708.26,38441.859
3722,600000.SH,20041019,12.4952,12.8223,12.4328,12.5419,12.5263,0.01559999999999917,0.1245,30906.79,25079.799
3721,600000.SH,20041020,12.5419,12.5419,12.1057,12.2303,12.5419,-0.3116000000000003,-2.4845,69857.02,55134.597
3720,600000.SH,20041021,12.2147,12.2147,11.2955,11.3734,12.2303,-0.8568999999999996,-7.0064,198368.16,148185.977
3719,600000.SH,20041022,11.3734,11.6071,11.2176,11.4201,11.3734,0.04669999999999952,0.4106,69331.76,50815.135
3718,600000.SH,20041025,11.6071,11.6694,11.1553,11.202,11.4201,-0.21809999999999974,-1.9098,62799.82,46247.575
3717,600000.SH,20041026,11.1864,11.4825,11.1085,11.4513,11.202,0.24929999999999986,2.2255,63002.11,45397.926
3716,600000.SH,20041027,11.4669,11.6538,11.3734,11.6071,11.4513,0.15580000000000105,1.3605,46907.71,34725.759
3715,600000.SH,20041028,11.6694,11.7629,11.5292,11.7006,11.6071,0.0934999999999988,0.8055,64902.61,48622.609
3714,600000.SH,20041029,11.685,12.0745,11.3578,11.5448,11.7006,-0.15579999999999927,-1.3316,262017.48,198562.723
3713,600000.SH,20041101,11.5292,11.5604,11.2955,11.389,11.5448,-0.15580000000000105,-1.3495,58851.39,43113.22
3712,600000.SH,20041102,11.389,11.6071,11.2799,11.5915,11.389,0.20250000000000057,1.778,36302.91,26677.127
3711,600000.SH,20041103,11.5604,11.7941,11.5292,11.6694,11.5915,0.07789999999999964,0.672,46361.16,34696.148
3710,600000.SH,20041104,11.685,11.8564,11.4357,11.498,11.6694,-0.17140000000000022,-1.4688,33460.76,25152.313
3709,600000.SH,20041105,11.5604,11.7162,11.4513,11.5915,11.498,0.09350000000000058,0.8132,17887.87,13240.403
3708,600000.SH,20041108,11.5448,11.6383,11.4669,11.6071,11.5915,0.015600000000000946,0.1346,12612.43,9362.67
3707,600000.SH,20041109,11.6071,11.6538,11.4825,11.5292,11.6071,-0.07790000000000141,-0.6711,13385.79,9941.157
3706,600000.SH,20041110,11.5448,12.0589,11.498,11.9499,11.5292,0.4207000000000001,3.649,73986.25,56250.511
3705,600000.SH,20041111,11.9343,12.0901,11.8252,11.8408,11.9499,-0.10909999999999975,-0.913,95549.44,73345.074
3704,600000.SH,20041112,11.8408,11.9499,11.7006,11.872,11.8408,0.031200000000000117,0.2635,32936.54,25042.839
3703,600000.SH,20041115,11.872,11.9966,11.6383,11.8252,11.872,-0.04679999999999929,-0.3942,43622.96,33016.151
3702,600000.SH,20041116,11.8564,11.9343,11.7629,11.9031,11.8252,0.07789999999999964,0.6588,30454.32,23166.815
3701,600000.SH,20041117,11.9343,11.9343,11.6383,11.7317,11.9031,-0.17140000000000022,-1.44,38455.09,29000.698
3700,600000.SH,20041118,11.7162,11.7473,11.6383,11.7317,11.7317,0.0,0.0,30214.31,22657.014
3699,600000.SH,20041119,11.7629,11.9966,11.7629,11.8875,11.7317,0.15579999999999927,1.328,38141.25,29073.909
3698,600000.SH,20041122,11.872,11.9654,11.7629,11.9499,11.8875,0.06240000000000023,0.5249,29366.61,22448.363
3697,600000.SH,20041123,11.9499,11.9499,11.7473,11.7629,11.9499,-0.1869999999999994,-1.5649,26936.18,20402.528
3696,600000.SH,20041124,11.7629,11.8564,11.685,11.685,11.7629,-0.07789999999999964,-0.6623,23104.34,17454.238
3695,600000.SH,20041125,11.685,11.685,11.4825,11.5292,11.685,-0.15580000000000105,-1.3333,59663.6,44280.072
3694,600000.SH,20041126,11.5292,11.6538,11.498,11.5448,11.5292,0.015600000000000946,0.1353,32139.83,23844.163
3693,600000.SH,20041129,11.5292,11.6383,11.3734,11.389,11.5448,-0.15580000000000105,-1.3495,28214.25,20787.258
3692,600000.SH,20041130,11.389,11.4046,11.2176,11.2799,11.389,-0.10909999999999975,-0.9579,44946.51,32610.634
3691,600000.SH,20041201,11.2488,11.3267,11.2332,11.2643,11.2799,-0.01559999999999917,-0.1383,21220.16,15361.796
3690,600000.SH,20041202,11.2643,11.3422,11.202,11.2955,11.2643,0.031200000000000117,0.277,23717.02,17150.625
3689,600000.SH,20041203,11.3267,11.3734,11.2643,11.2643,11.2955,-0.031200000000000117,-0.2762,24575.0,17833.825
3688,600000.SH,20041206,11.2643,11.3422,11.1864,11.2799,11.2643,0.01559999999999917,0.1385,23814.49,17189.928
3687,600000.SH,20041207,11.2799,11.4513,11.2643,11.3578,11.2799,0.07789999999999964,0.6906,25769.85,18812.666
3686,600000.SH,20041208,11.4513,11.5292,11.3734,11.4201,11.3578,0.062300000000000466,0.5485,22585.55,16589.586
3685,600000.SH,20041209,11.4357,11.8564,11.3267,11.5759,11.4201,0.15580000000000105,1.3643,93353.67,69653.577
3684,600000.SH,20041210,11.5759,11.6071,11.3734,11.4201,11.5759,-0.15580000000000105,-1.3459,33837.15,24953.978
3683,600000.SH,20041213,11.3111,11.4201,11.2176,11.3422,11.4201,-0.07789999999999964,-0.6821,23374.51,16984.618
3682,600000.SH,20041214,11.3578,11.3578,11.1553,11.2176,11.3422,-0.12460000000000093,-1.0986,28848.15,20823.429
3681,600000.SH,20041215,11.202,11.3422,11.1085,11.1864,11.2176,-0.03119999999999834,-0.2781,37148.49,26695.527
3680,600000.SH,20041216,11.2176,11.5136,11.1241,11.2488,11.1864,0.06239999999999846,0.5578,63923.02,46402.256
3679,600000.SH,20041217,11.1864,11.3111,11.1553,11.1709,11.2488,-0.07789999999999964,-0.6925,31151.05,22434.471
3678,600000.SH,20041220,11.1397,11.2488,10.9995,11.0151,11.1709,-0.15579999999999927,-1.3947,31542.76,22458.008
3677,600000.SH,20041221,11.0618,11.1241,10.8437,10.8748,11.0151,-0.14029999999999987,-1.2737,32096.22,22544.414
3676,600000.SH,20041222,10.8748,11.093,10.8593,11.0618,10.8748,0.1869999999999994,1.7196,36627.62,25808.863
3675,600000.SH,20041223,11.0774,11.389,11.0306,11.093,11.0618,0.031200000000000117,0.2821,110476.8,79628.373
3674,600000.SH,20041224,11.0774,11.2176,11.0151,11.0774,11.093,-0.01559999999999917,-0.1406,36123.55,25833.328
3673,600000.SH,20041227,11.0618,11.1397,10.8904,10.9527,11.0774,-0.1247000000000007,-1.1257,28073.5,19805.053
3672,600000.SH,20041228,10.9683,11.0151,10.8593,10.9372,10.9527,-0.015499999999999403,-0.1415,14430.95,10126.874
3671,600000.SH,20041229,10.9527,11.0462,10.8748,10.906,10.9372,-0.031200000000000117,-0.2853,19172.95,13435.765
3670,600000.SH,20041230,10.906,10.9683,10.8281,10.906,10.906,0.0,0.0,28731.86,20068.905
3669,600000.SH,20041231,10.906,10.9995,10.8904,10.906,10.906,0.0,0.0,24102.8,16965.807
3668,600000.SH,20050104,10.8748,10.8748,10.6256,10.719,10.906,-0.18700000000000117,-1.7147,38089.39,26134.943
3667,600000.SH,20050105,10.719,10.719,10.4698,10.5477,10.719,-0.17129999999999868,-1.5981,52252.44,35366.812
3666,600000.SH,20050106,10.5944,10.6411,10.3295,10.4074,10.5477,-0.14029999999999987,-1.3301,42980.99,28758.188
3665,600000.SH,20050107,10.4074,10.5321,10.3607,10.4386,10.4074,0.03119999999999834,0.2998,43628.64,29239.203
3664,600000.SH,20050110,10.5944,10.8281,10.4853,10.7969,10.4386,0.3583000000000016,3.4325,71152.6,48798.404
3663,600000.SH,20050111,10.7969,10.9372,10.7502,10.9216,10.7969,0.12469999999999892,1.155,68951.75,48039.155
3662,600000.SH,20050112,10.9372,10.9527,10.7658,10.8593,10.9216,-0.062300000000000466,-0.5704,27974.49,19447.653
3661,600000.SH,20050113,10.8281,10.9372,10.8125,10.8437,10.8593,-0.01559999999999917,-0.1437,12848.27,8976.785
3660,600000.SH,20050114,10.8437,11.0306,10.7502,10.7814,10.8437,-0.062300000000000466,-0.5745,17310.48,12108.769
3659,600000.SH,20050117,10.7502,10.7814,10.5788,10.5944,10.7814,-0.1869999999999994,-1.7345,26207.73,17915.004
3658,600000.SH,20050118,10.5944,10.719,10.4853,10.719,10.5944,0.12459999999999916,1.1761,15958.1,10850.994
3657,600000.SH,20050119,10.719,10.719,10.5321,10.5632,10.719,-0.15579999999999927,-1.4535,10293.9,7012.405
3656,600000.SH,20050120,10.5165,10.5632,10.3607,10.4698,10.5632,-0.09340000000000082,-0.8842,21105.78,14179.068
3655,600000.SH,20050121,10.4698,11.5136,10.4386,11.5136,10.4698,1.043800000000001,9.9696,413736.85,301114.578
3654,600000.SH,20050124,11.9499,12.0901,11.5604,11.9187,11.5136,0.4050999999999991,3.5184,467508.09,354408.749
3653,600000.SH,20050125,11.7629,11.7785,11.4669,11.6383,11.9187,-0.2804000000000002,-2.3526,267952.82,199832.479
3652,600000.SH,20050126,11.6383,11.8252,11.498,11.5604,11.6383,-0.07789999999999964,-0.6693,162307.95,121820.602
3651,600000.SH,20050127,11.5136,11.7006,11.2955,11.3734,11.5604,-0.1869999999999994,-1.6176,108079.64,79769.208
3650,600000.SH,20050128,11.3422,11.6227,11.2332,11.5915,11.3734,0.21809999999999974,1.9176,104111.41,76324.984
3649,600000.SH,20050131,11.5292,11.5915,11.3422,11.4825,11.5915,-0.10899999999999999,-0.9403,76625.88,56486.895
3648,600000.SH,20050201,11.4669,11.7785,11.4046,11.685,11.4825,0.20250000000000057,1.7636,114257.47,85592.035
3647,600000.SH,20050202,11.685,12.3861,11.6227,12.277,11.685,0.5919999999999987,5.0663,239071.35,185036.797
3646,600000.SH,20050203,12.277,12.3082,11.8875,11.9343,12.277,-0.3426999999999989,-2.7914,137771.03,107341.372
3645,600000.SH,20050204,11.9343,12.9314,11.8408,12.651,11.9343,0.7166999999999994,6.0054,241703.98,193803.658
3644,600000.SH,20050216,12.7133,12.9002,12.4796,12.5263,12.651,-0.12469999999999892,-0.9857,127186.44,103754.859
3643,600000.SH,20050217,12.5263,12.5263,12.1524,12.2615,12.5263,-0.26480000000000103,-2.114,115673.81,91256.499
3642,600000.SH,20050218,12.277,12.4017,12.0745,12.1524,12.2615,-0.10909999999999975,-0.8898,80919.09,63433.347
3641,600000.SH,20050221,12.3861,12.651,12.2303,12.5731,12.1524,0.4207000000000001,3.4619,168369.48,135085.473
3640,600000.SH,20050222,12.5731,12.7444,12.4484,12.6354,12.5731,0.062300000000000466,0.4955,103037.31,83261.35
3639,600000.SH,20050223,12.6354,12.6354,12.277,12.3238,12.6354,-0.3116000000000003,-2.4661,153736.92,122679.639
3638,600000.SH,20050224,12.3082,12.5107,12.2147,12.277,12.3238,-0.04680000000000106,-0.3798,101869.5,80685.429
3637,600000.SH,20050225,12.3861,12.6354,12.3082,12.4173,12.277,0.14029999999999987,1.1428,114734.12,92202.704
3636,600000.SH,20050228,12.3861,12.3861,11.9343,12.0589,12.4173,-0.3583999999999996,-2.8863,174378.98,134889.71
3635,600000.SH,20050301,12.0745,12.0745,11.7941,11.872,12.0589,-0.18689999999999962,-1.5499,109238.06,83419.92
3634,600000.SH,20050302,11.872,12.0278,11.7629,11.8408,11.872,-0.031200000000000117,-0.2628,88165.26,67194.47
3633,600000.SH,20050303,11.8408,12.0589,11.8096,12.0433,11.8408,0.20250000000000057,1.7102,62803.69,48212.865
3632,600000.SH,20050304,12.0433,12.0589,11.8564,11.9343,12.0433,-0.10899999999999999,-0.9051,50817.89,38936.484
3631,600000.SH,20050307,11.872,12.0122,11.8408,11.9187,11.9343,-0.015600000000000946,-0.1307,28201.19,21550.382
3630,600000.SH,20050308,11.981,12.168,11.685,12.1212,11.9187,0.20250000000000057,1.699,131323.7,100581.889
3629,600000.SH,20050309,12.1212,12.1524,11.7629,11.7941,12.1212,-0.3270999999999997,-2.6986,131850.15,100633.602
3628,600000.SH,20050310,11.8408,11.9343,11.5292,11.6071,11.7941,-0.1869999999999994,-1.5855,83274.02,62900.907
3627,600000.SH,20050311,11.6071,11.7473,11.498,11.5448,11.6071,-0.062300000000000466,-0.5367,58579.11,43556.308
3626,600000.SH,20050314,11.5604,11.6071,11.2955,11.4825,11.5448,-0.062300000000000466,-0.5396,70780.72,52037.534
3625,600000.SH,20050315,11.498,11.5292,11.1085,11.1553,11.4825,-0.3271999999999995,-2.8496,76734.43,55396.382
3624,600000.SH,20050316,11.1553,11.2488,11.1085,11.1553,11.1553,0.0,0.0,51493.29,36970.616
3623,600000.SH,20050317,11.1864,11.3267,11.1085,11.1085,11.1553,-0.04680000000000106,-0.4195,63910.94,46011.353
3622,600000.SH,20050318,11.1085,11.3267,11.093,11.202,11.1085,0.09350000000000058,0.8417,53242.45,38311.019
3621,600000.SH,20050321,11.2176,11.3422,11.1553,11.2799,11.202,0.07789999999999964,0.6954,35636.12,25778.043
3620,600000.SH,20050322,11.2799,11.2799,10.6411,10.6567,11.2799,-0.6231999999999989,-5.5249,89448.07,62292.167
3619,600000.SH,20050323,10.6567,10.9216,10.5632,10.7658,10.6567,0.10909999999999975,1.0238,74145.11,51033.624
3618,600000.SH,20050324,10.7658,10.8281,10.61,10.7658,10.7658,0.0,0.0,35455.68,24397.976
3617,600000.SH,20050325,10.7658,10.8125,10.6256,10.6879,10.7658,-0.07789999999999964,-0.7236,30011.94,20615.658
3616,600000.SH,20050328,10.6879,10.7502,10.5788,10.7502,10.6879,0.06229999999999869,0.5829,29395.36,20095.113
3615,600000.SH,20050329,10.7502,10.9216,10.7502,10.7814,10.7502,0.031200000000000117,0.2902,34022.41,23714.038
3614,600000.SH,20050330,10.7814,10.7969,10.5009,10.5165,10.7814,-0.264899999999999,-2.457,42913.45,29186.661
3613,600000.SH,20050331,10.4853,10.7969,10.4386,10.7814,10.5165,0.264899999999999,2.5189,39311.93,26732.458
3612,600000.SH,20050401,10.7814,11.5292,10.6411,11.2799,10.7814,0.49849999999999994,4.6237,112411.05,79699.703
3611,600000.SH,20050404,10.9839,11.0774,10.8437,10.906,11.2799,-0.373899999999999,-3.3147,63074.88,44421.244
3610,600000.SH,20050405,10.906,10.9839,10.8437,10.9372,10.906,0.031200000000000117,0.2861,25922.09,18154.521
3609,600000.SH,20050406,10.906,11.2176,10.6723,11.202,10.9372,0.26479999999999926,2.4211,83599.47,58954.003
3608,600000.SH,20050407,11.2176,12.0589,11.1553,11.5292,11.202,0.3271999999999995,2.9209,193899.02,144194.862
3607,600000.SH,20050408,11.5292,11.8096,11.4046,11.7162,11.5292,0.18700000000000117,1.622,99440.3,74082.481
3606,600000.SH,20050411,11.7317,12.0122,11.5604,11.6694,11.7162,-0.04680000000000106,-0.3994,137109.59,103726.958
3605,600000.SH,20050412,11.6538,11.685,11.4669,11.498,11.6694,-0.17140000000000022,-1.4688,64879.65,48161.072
3604,600000.SH,20050413,11.5292,11.981,11.5292,11.6538,11.498,0.15580000000000105,1.355,93625.55,70623.287
3603,600000.SH,20050414,11.6538,11.7473,11.4201,11.4513,11.6538,-0.20250000000000057,-1.7376,55577.79,41433.005
3602,600000.SH,20050415,11.3422,11.3734,11.1241,11.3111,11.4513,-0.1402000000000001,-1.2243,58009.36,41724.88
3601,600000.SH,20050418,11.1397,11.2955,11.0462,11.1241,11.3111,-0.1869999999999994,-1.6532,50184.12,35882.24
3600,600000.SH,20050419,11.0774,11.2488,11.0774,11.2332,11.1241,0.10909999999999975,0.9808,62365.36,44708.509
3599,600000.SH,20050420,11.202,11.202,10.7035,10.7658,11.2332,-0.4673999999999996,-4.1609,75755.99,52688.938
3598,600000.SH,20050421,10.7658,10.906,10.7346,10.7814,10.7658,0.01559999999999917,0.1449,37526.65,26042.544
3597,600000.SH,20050422,10.719,10.8904,10.6723,10.8437,10.7814,0.062300000000000466,0.5778,55562.12,38544.36
3596,600000.SH,20050425,10.7658,10.9683,10.7502,10.906,10.8437,0.062300000000000466,0.5745,53920.59,37610.599
3595,600000.SH,20050426,10.906,11.0774,10.8593,10.9683,10.906,0.06229999999999869,0.5712,34606.99,24307.854
3594,600000.SH,20050428,10.8281,10.8281,10.2828,10.7035,10.9683,-0.26479999999999926,-2.4142,99317.67,67456.888
3593,600000.SH,20050429,10.6879,11.2176,10.5944,10.9372,10.7035,0.23370000000000068,2.1834,91394.36,64085.407
3592,600000.SH,20050509,11.0462,11.0618,10.7346,10.7502,10.9372,-0.18700000000000117,-1.7098,44088.0,30718.633
3591,600000.SH,20050510,10.7502,11.0618,10.7346,10.9683,10.7502,0.21809999999999974,2.0288,49067.41,34352.596
3590,600000.SH,20050511,10.9839,11.1709,10.9216,10.9995,10.9683,0.031200000000000117,0.2845,55283.35,39284.904
3589,600000.SH,20050512,11.1742,11.1742,10.8097,10.8097,10.9999,-0.1902000000000008,-1.7291,54174.47,37299.138
3588,600000.SH,20050513,10.778,11.0316,10.6988,10.8731,10.8097,0.06340000000000146,0.5865,38519.6,26414.086
3587,600000.SH,20050516,10.8572,10.984,10.7146,10.9048,10.8731,0.03169999999999895,0.2915,21429.17,14681.296
3586,600000.SH,20050517,10.9048,11.1584,10.8255,10.9999,10.9048,0.0951000000000004,0.8721,29984.01,20854.795
3585,600000.SH,20050518,11.095,11.1267,10.8414,10.9365,10.9999,-0.06339999999999968,-0.5764,38100.65,26305.774
3584,600000.SH,20050519,10.9523,11.1901,10.9048,11.1584,10.9365,0.22189999999999976,2.029,35161.37,24514.513
3583,600000.SH,20050520,11.1742,11.1901,11.0158,11.0316,11.1584,-0.12680000000000113,-1.1364,22622.77,15856.621
3582,600000.SH,20050523,11.0316,11.0316,10.6988,10.7938,11.0316,-0.2378,-2.1556,69166.01,47395.137
3581,600000.SH,20050524,10.7304,10.9206,10.7146,10.8572,10.7938,0.06340000000000146,0.5874,31534.0,21545.402
3580,600000.SH,20050525,10.9048,11.0316,10.778,10.8097,10.8572,-0.04750000000000121,-0.4375,31385.64,21502.729
3579,600000.SH,20050526,10.8255,10.9048,10.6195,10.6829,10.8097,-0.12679999999999936,-1.173,32253.07,21877.983
3578,600000.SH,20050527,10.6829,10.8097,10.5561,10.6195,10.6829,-0.06339999999999968,-0.5935,26402.97,17811.006
3577,600000.SH,20050530,10.6195,10.778,10.4927,10.7622,10.6195,0.1426999999999996,1.3438,19255.65,12963.385
3576,600000.SH,20050531,10.7622,10.8255,10.5878,10.6195,10.7622,-0.1426999999999996,-1.3259,28306.09,19085.274
3575,600000.SH,20050601,10.6195,10.6829,10.3818,10.4451,10.6195,-0.17440000000000033,-1.6423,35054.47,23185.315
3574,600000.SH,20050602,10.4293,10.5403,10.1599,10.2708,10.4451,-0.17430000000000057,-1.6687,66711.63,43401.317
3573,600000.SH,20050603,10.2391,10.6037,10.2391,10.461,10.2708,0.1902000000000008,1.8519,53525.6,35349.8
3572,600000.SH,20050606,10.4451,10.6512,10.3025,10.5878,10.461,0.12679999999999936,1.2121,28445.98,18798.751
3571,600000.SH,20050607,10.6195,10.778,10.4769,10.5561,10.5878,-0.03169999999999895,-0.2994,34118.87,22862.994
3570,600000.SH,20050608,11.6181,11.6181,10.6037,11.3803,10.5561,0.8241999999999994,7.8078,156884.82,111514.627
3569,600000.SH,20050609,11.3803,11.4912,11.1267,11.2852,11.3803,-0.0951000000000004,-0.8357,131936.41,93936.972
3568,600000.SH,20050610,11.2852,11.6814,11.1901,11.3644,11.2852,0.07920000000000016,0.7018,150261.48,108637.646
3567,600000.SH,20050613,11.3644,11.5071,11.1108,11.2694,11.3644,-0.09500000000000064,-0.8359,59609.92,42343.805
3566,600000.SH,20050614,11.3169,11.3803,11.1742,11.2059,11.2694,-0.06349999999999945,-0.5635,54629.77,38853.931
3565,600000.SH,20050615,11.1742,11.2218,11.0158,11.0792,11.2059,-0.1266999999999996,-1.1307,41288.72,28871.16
3564,600000.SH,20050616,11.1108,11.6339,11.1108,11.6022,11.0792,0.5229999999999997,4.7206,221679.68,160863.25
3563,600000.SH,20050617,11.6339,11.9192,11.4912,11.8241,11.6022,0.22189999999999976,1.9126,187577.43,139194.754
3562,600000.SH,20050620,11.9192,12.2045,11.7131,11.9826,11.8241,0.15850000000000009,1.3405,209778.0,158857.866
3561,600000.SH,20050621,12.0301,12.2203,11.8875,12.046,11.9826,0.06339999999999968,0.5291,144592.12,110123.171
3560,600000.SH,20050622,11.9985,12.2679,11.9509,12.2362,12.046,0.1902000000000008,1.5789,132548.28,101701.859
3559,600000.SH,20050623,12.2837,12.2996,11.9667,12.046,12.2362,-0.1902000000000008,-1.5544,88286.22,67430.111
3558,600000.SH,20050624,11.9667,12.1887,11.8399,12.0777,12.046,0.03170000000000073,0.2632,132683.22,100290.545
3557,600000.SH,20050627,12.2837,12.4422,12.046,12.1411,12.0777,0.06339999999999968,0.5249,117669.9,91111.077
3556,600000.SH,20050629,12.046,12.0777,11.8082,11.9351,12.1411,-0.20599999999999952,-1.6967,60142.57,45370.192
3555,600000.SH,20050630,11.9033,12.363,11.7448,12.1252,11.9351,0.19009999999999927,1.5928,72035.1,54111.161
3554,600000.SH,20050701,12.0143,12.0143,11.5863,11.6656,12.1252,-0.4596,-3.7905,47086.99,34712.681
3553,600000.SH,20050704,11.5705,11.7924,11.5071,11.7765,11.6656,0.11090000000000089,0.9507,30880.82,22746.002
3552,600000.SH,20050705,11.7765,11.8875,11.5705,11.729,11.7765,-0.04750000000000121,-0.4033,25782.88,19124.044
3551,600000.SH,20050706,11.7765,11.9033,11.6973,11.7448,11.729,0.01580000000000048,0.1347,22130.15,16486.309
3550,600000.SH,20050707,11.6973,11.8875,11.5863,11.6497,11.7448,-0.0951000000000004,-0.8097,21416.29,15802.511
3549,600000.SH,20050708,11.6497,11.6656,11.412,11.4437,11.6497,-0.20599999999999952,-1.7683,27017.0,19694.555
3548,600000.SH,20050711,11.5863,11.8241,11.5705,11.6022,11.4437,0.15850000000000009,1.385,35030.62,25864.829
3547,600000.SH,20050712,11.5705,12.7275,11.4912,12.474,11.6022,0.8718000000000004,7.5141,195931.21,152436.054
3546,600000.SH,20050713,12.363,12.4422,12.1887,12.2521,12.474,-0.22189999999999976,-1.7789,59279.49,46024.469
3545,600000.SH,20050714,12.2045,12.4581,12.1728,12.3154,12.2521,0.06329999999999991,0.5166,43116.03,33606.705
3544,600000.SH,20050715,12.3313,12.5056,12.2996,12.3471,12.3154,0.03169999999999895,0.2574,70777.35,55326.58
3543,600000.SH,20050718,12.2837,12.5532,12.2362,12.5056,12.3471,0.15850000000000009,1.2837,63640.91,49897.04
3542,600000.SH,20050719,12.5056,12.8861,12.4106,12.5532,12.5056,0.047600000000000975,0.3806,113747.54,90902.951
3541,600000.SH,20050720,12.5215,12.8068,12.4422,12.5215,12.5532,-0.03170000000000073,-0.2525,63990.88,50860.696
3540,600000.SH,20050721,12.5532,12.6483,12.2996,12.5532,12.5215,0.03170000000000073,0.2532,63858.12,50054.391
3539,600000.SH,20050722,12.7117,13.1872,12.6166,12.9653,12.5532,0.4120999999999988,3.2828,228374.53,186835.577
3538,600000.SH,20050725,12.997,13.2189,12.8702,13.1079,12.9653,0.14260000000000161,1.0999,118444.69,97962.531
3537,600000.SH,20050726,13.0287,13.4725,13.0129,13.1714,13.1079,0.06349999999999945,0.4844,153659.74,128993.08
3536,600000.SH,20050727,13.1555,13.2348,12.9494,13.1555,13.1714,-0.015900000000000247,-0.1207,85428.81,70448.12
3535,600000.SH,20050728,13.1555,13.314,12.997,13.1238,13.1555,-0.03170000000000073,-0.241,80139.54,66661.753
3534,600000.SH,20050729,13.0921,13.2189,12.997,13.2189,13.1238,0.0951000000000004,0.7246,73487.61,60892.384
3533,600000.SH,20050801,13.203,13.2982,12.8226,12.8861,13.2189,-0.3327999999999989,-2.5176,99844.27,81689.127
3532,600000.SH,20050802,12.8385,13.0287,12.8385,13.0129,12.8861,0.12679999999999936,0.984,74603.33,60894.791
3531,600000.SH,20050803,13.0287,13.203,12.9811,13.0287,13.0129,0.01580000000000048,0.1214,89787.81,74223.519
3530,600000.SH,20050804,12.997,13.1238,12.9019,12.9811,13.0287,-0.047600000000000975,-0.3653,43280.95,35498.124
3529,600000.SH,20050805,12.9336,13.4091,12.9177,13.3457,12.9811,0.36460000000000115,2.8087,121315.98,101761.843
3528,600000.SH,20050808,13.4091,13.6627,13.3932,13.425,13.3457,0.07929999999999993,0.5942,94712.35,80729.729
3527,600000.SH,20050809,13.3932,13.5359,13.2506,13.4725,13.425,0.04749999999999943,0.3538,69336.8,58534.327
3526,600000.SH,20050810,13.4725,13.837,13.3932,13.7103,13.4725,0.2378,1.7651,92126.43,79530.996
3525,600000.SH,20050811,13.7103,14.0272,13.6468,13.8846,13.7103,0.17430000000000057,1.2713,128609.21,112634.121
3524,600000.SH,20050812,13.9004,14.0431,13.4566,13.4883,13.8846,-0.3963000000000001,-2.8542,105416.06,91160.842
3523,600000.SH,20050815,13.5042,13.7103,13.4408,13.7103,13.4883,0.22199999999999953,1.6459,78476.37,67129.461
3522,600000.SH,20050816,13.7578,14.0114,13.3615,13.4566,13.7103,-0.25370000000000026,-1.8504,143836.9,124215.914
3521,600000.SH,20050817,13.3932,13.631,13.2348,13.5518,13.4566,0.09520000000000017,0.7075,104592.6,88329.1
3520,600000.SH,20050818,13.5518,13.5835,12.9653,13.0446,13.5518,-0.5071999999999992,-3.7427,120574.7,101216.406
3519,600000.SH,20050819,12.997,13.3299,12.997,13.2823,13.0446,0.23769999999999847,1.8222,74688.2,62248.103
3518,600000.SH,20050822,13.2823,13.3457,13.0762,13.2823,13.2823,0.0,0.0,45005.47,37599.886
3517,600000.SH,20050823,13.3299,13.3457,13.0446,13.1555,13.2823,-0.12679999999999936,-0.9547,47106.32,39126.19
3516,600000.SH,20050824,13.2348,13.5042,13.1714,13.425,13.1555,0.26950000000000074,2.0486,140069.46,118450.102
3515,600000.SH,20050825,13.3932,13.5835,13.3457,13.5042,13.425,0.07920000000000016,0.5899,48080.48,40836.804
3514,600000.SH,20050826,13.5993,13.7736,13.425,13.4883,13.5042,-0.015900000000000247,-0.1177,42414.34,36157.539
3513,600000.SH,20050829,13.4883,13.631,13.3932,13.3932,13.4883,-0.0951000000000004,-0.7051,50493.93,43020.551
3512,600000.SH,20050830,13.3932,13.4883,13.314,13.4091,13.3932,0.015900000000000247,0.1187,24791.02,20966.285
3511,600000.SH,20050831,13.3457,13.5042,13.314,13.4408,13.4091,0.03169999999999895,0.2364,44416.81,37564.089
3510,600000.SH,20050901,13.4408,13.7578,13.2982,13.6627,13.4408,0.22189999999999976,1.6509,94492.71,80695.688
3509,600000.SH,20050902,13.631,13.7103,13.5518,13.6786,13.6627,0.015900000000000247,0.1164,53723.11,46204.724
3508,600000.SH,20050905,13.6786,13.7261,13.5359,13.5676,13.6786,-0.11099999999999888,-0.8115,37592.95,32340.975
