ts_code,trade_date,close,open,high,low,pre_close,change,pct_chg,vol,amount
399997.SZ,20170103,3390.6472,3383.9192,3397.3022,3376.8992,3380.6689,9.9783,0.2952,1032889,3204474
399997.SZ,20170104,3495.6599,3391.1391,3495.822,3384.9006,3390.6472,105.0127,3.0971,1730690,6811890.7
399997.SZ,20170105,3480.625,3492.002,3507.5222,3468.924,3495.6599,-15.0349,-0.4301,1535924,5099168.1
399997.SZ,20170106,3484.2483,3472.0453,3524.6443,3468.8181,3480.625,3.6233,0.1041,1523449,6148370.5
399997.SZ,20170109,3481.3503,3471.6067,3502.8905,3467.6521,3484.2483,-2.898,-0.0832,1009567,3853743.5
399997.SZ,20170110,3476.5198,3477.9822,3510.1568,3474.4032,3481.3503,-4.8305,-0.1388,906275,3412436.1
399997.SZ,20170111,3423.383,3473.3224,3475.755,3416.2589,3476.5198,-53.1368,-1.5284,815723,2916027.7
399997.SZ,20170112,3399.3551,3429.6435,3436.0515,3389.3745,3423.383,-24.0279,-0.7019,946722,2758833.4
399997.SZ,20170113,3382.1469,3398.6517,3411.0552,3375.2473,3399.3551,-17.2082,-0.5062,757733,2493863.3
399997.SZ,20170116,3355.6031,3373.0461,3380.2883,3293.8957,3382.1469,-26.5438,-0.7848,1003173,3674750.8
399997.SZ,20170117,3402.3019,3346.9311,3408.5326,3343.6915,3355.6031,46.6988,1.3917,815258,3258935.1
399997.SZ,20170118,3460.0782,3400.0686,3469.7062,3398.7492,3402.3019,57.7763,1.6982,1277102,5096302.1
399997.SZ,20170119,3430.331,3458.022,3458.113,3423.235,3460.0782,-29.7472,-0.8597,759980.54,3006474.195
399997.SZ,20170120,3444.6956,3429.3377,3445.571,3429.3377,3430.3315,14.3641,0.4187,654879,2496892.7
399997.SZ,20170123,3453.6938,3452.35,3510.7819,3438.6454,3444.6956,8.9982,0.2612,1154517,4451517.4
399997.SZ,20170124,3458.9734,3456.4069,3469.0989,3438.2823,3453.6938,5.2796,0.1529,736501,2941332.4
399997.SZ,20170125,3446.5137,3453.1202,3454.0059,3434.031,3458.9734,-12.4597,-0.3602,642356,2532598.5
399997.SZ,20170126,3425.8232,3450.7754,3456.8294,3424.8531,3446.5137,-20.6905,-0.6003,577032,2719178
399997.SZ,20170203,3404.3931,3433.3256,3436.9041,3400.4222,3425.8232,-21.4301,-0.6255,562403,2199402.2
399997.SZ,20170206,3420.7814,3407.3455,3426.9614,3400.5172,3404.3931,16.3883,0.4814,684928,2316546.7
399997.SZ,20170207,3416.8114,3421.8103,3430.2766,3402.6022,3420.7814,-3.97,-0.1161,627139,2247320.8
399997.SZ,20170208,3437.456,3413.1287,3444.7972,3406.4106,3416.8114,20.6446,0.6042,764665,2653407.2
399997.SZ,20170209,3488.0828,3439.7951,3492.7545,3438.5314,3437.456,50.6268,1.4728,1121401,3871681.5
399997.SZ,20170210,3509.0703,3497.15,3539.7294,3493.0111,3488.0828,20.9875,0.6017,1178416,4378217.7
399997.SZ,20170213,3622.9546,3523.033,3672.3754,3517.2368,3509.0703,113.8843,3.2454,2256898,8052219.5
399997.SZ,20170214,3646.0643,3621.0039,3654.6572,3604.6009,3622.9546,23.1097,0.6379,1351282,4467204.1
399997.SZ,20170215,3618.2307,3649.6935,3680.2256,3611.7877,3646.0643,-27.8336,-0.7634,1314020,4240889.4
399997.SZ,20170216,3622.4358,3616.3522,3624.4292,3599.2777,3618.2307,4.2051,0.1162,756580,2564053.2
399997.SZ,20170217,3656.1267,3637.943,3703.0086,3633.8977,3622.4358,33.6909,0.9301,1277508,4623074.8
399997.SZ,20170220,3805.4816,3658.6908,3815.9796,3658.6908,3656.1267,149.3549,4.0851,2481528,9280896.1
399997.SZ,20170221,3795.7754,3808.6959,3815.004,3768.6114,3805.4816,-9.7062,-0.2551,1296269,4666580
399997.SZ,20170222,3862.9599,3800.7372,3893.4916,3800.7372,3795.7754,67.1845,1.77,2227940,7331361.6
399997.SZ,20170223,3819.8484,3848.1123,3934.5157,3799.227,3862.9599,-43.1115,-1.116,1823874,5732063.6
399997.SZ,20170224,3817.5261,3814.1233,3820.6244,3786.3266,3819.8484,-2.3223,-0.0608,967486,3176145.8
399997.SZ,20170227,3724.2452,3806.9536,3811.089,3720.2858,3817.5261,-93.2809,-2.4435,1344972,4630329.3
399997.SZ,20170228,3735.8556,3727.8169,3757.6908,3722.4367,3724.2452,11.6104,0.3118,764518,3162910.7
399997.SZ,20170301,3771.2787,3737.3726,3808.2554,3737.3726,3735.8556,35.4231,0.9482,1098903,3946067.2
399997.SZ,20170302,3787.4429,3770.5757,3805.0628,3752.5578,3771.2787,16.1642,0.4286,1019615,3663115.9
399997.SZ,20170303,3808.0385,3772.0126,3832.2069,3768.8896,3787.4429,20.5956,0.5438,1460113,4347948.8
399997.SZ,20170306,3830.9045,3803.6679,3832.4101,3781.187,3808.0385,22.866,0.6005,1423764,4762319.7
399997.SZ,20170307,3916.3891,3825.3434,3920.6742,3820.6706,3830.9045,85.4846,2.2314,1690936,6559357.2
399997.SZ,20170308,3894.4527,3910.3209,3915.5278,3878.5083,3916.3891,-21.9364,-0.5601,1003340,3430160.7
399997.SZ,20170309,3867.7542,3892.9013,3895.6635,3830.5961,3894.4527,-26.6985,-0.6856,1032108,3651539.9
399997.SZ,20170310,3877.6079,3861.6834,3947.6487,3856.7701,3867.7542,9.8537,0.2548,1410701,5453722.4
399997.SZ,20170313,3947.8747,3873.4221,3950.9313,3867.9586,3877.6079,70.2668,1.8121,1590378,5651062.1
399997.SZ,20170314,3914.6663,3950.026,3969.7539,3888.6527,3947.8747,-33.2084,-0.8412,1018097,3721309.1
399997.SZ,20170315,3929.0942,3903.293,3939.918,3901.857,3914.6663,14.4279,0.3686,922127,3378560.2
399997.SZ,20170316,3915.8328,3945.7733,3968.2539,3897.6722,3929.0942,-13.2614,-0.3375,1341733,5008085.9
399997.SZ,20170317,3915.8282,3905.191,3973.6649,3899.4566,3915.8328,-0.0046,-0.0001,1240980,4734200.2
399997.SZ,20170320,3944.8225,3921.7702,3947.2707,3910.002,3915.8282,28.9943,0.7404,1014641,4148799.4
399997.SZ,20170321,4095.0806,3953.3675,4095.1884,3951.0397,3944.8225,150.2581,3.809,2742859,9929815.8
399997.SZ,20170322,4110.2364,4062.4754,4119.4362,4038.2647,4095.0806,15.1558,0.3701,2018072,7616126.6
399997.SZ,20170323,4057.0314,4092.6919,4096.2873,4008.8796,4110.2364,-53.205,-1.2945,1582167,5806455.4
399997.SZ,20170324,4038.349,4065.1318,4112.7094,4025.3137,4057.0314,-18.6824,-0.4605,1529033,5820717.1
399997.SZ,20170327,3959.0551,4028.3853,4030.7219,3938.8911,4038.349,-79.2939,-1.9635,1482082,6348891.1
399997.SZ,20170328,3962.6907,3964.3088,3974.4976,3928.6167,3959.0551,3.6356,0.0918,925794,4132143.2
399997.SZ,20170329,3992.3743,3965.1496,4017.297,3965.1496,3962.6907,29.6836,0.7491,1140324,4668624.8
399997.SZ,20170330,3956.3686,3992.9687,4008.4853,3920.8795,3992.3743,-36.0057,-0.9019,1173231,4508268
399997.SZ,20170331,3966.3359,3952.4731,3981.9377,3939.3355,3956.3686,9.9673,0.2519,898584,3580895.2
399997.SZ,20170405,4002.515,3966.8852,4046.9071,3966.8852,3966.3359,36.1791,0.9122,1223518,5222185.7
399997.SZ,20170406,3999.116,3997.9426,4008.0051,3956.3668,4002.515,-3.399,-0.0849,938452,3824653.5
399997.SZ,20170407,3973.5297,3994.8785,3995.5441,3965.3925,3999.116,-25.5863,-0.6398,813227,3220678.2
399997.SZ,20170410,3868.713,3971.4762,3972.036,3865.9708,3973.5297,-104.8167,-2.6379,1232509,4666434
399997.SZ,20170411,3855.3066,3856.4299,3888.9585,3788.0574,3868.713,-13.4064,-0.3465,1201757,5226983.7
399997.SZ,20170412,3906.5829,3847.8603,3925.3845,3832.7018,3855.3066,51.2763,1.33,1074846,4401380.1
399997.SZ,20170413,3970.6504,3901.3165,3985.1659,3896.4874,3906.5829,64.0675,1.64,937067,4603108
399997.SZ,20170414,3922.286,3971.6848,3975.5459,3909.8161,3970.6504,-48.3644,-1.218,692380,2927730
399997.SZ,20170417,3951.4946,3900.0535,3971.608,3884.0622,3922.286,29.2086,0.7447,771417,3555653.9
399997.SZ,20170418,4048.4038,3949.6949,4057.77,3947.8078,3951.4946,96.9092,2.4525,1403159,6403032.5
399997.SZ,20170419,4052.287,4053.6194,4095.626,4019.0616,4048.4038,3.8832,0.0959,1250657,5492322.4
399997.SZ,20170420,4185.2859,4055.5325,4233.2139,4053.4133,4052.287,132.9989,3.2821,2074476,8656056
399997.SZ,20170421,4109.2616,4179.6288,4199.0061,4097.7682,4185.2859,-76.0243,-1.8165,1426784,6453875.8
399997.SZ,20170424,4014.2507,4073.133,4076.026,3970.0124,4109.2616,-95.0109,-2.3121,1258834,5677432.5
399997.SZ,20170425,4149.2597,4041.412,4159.0358,4041.412,4014.2507,135.009,3.3632,1323855,7487818
399997.SZ,20170426,4107.6418,4149.8665,4244.9051,4090.0168,4149.2597,-41.6179,-1.003,1482152,7494600.8
399997.SZ,20170427,4125.9336,4084.1813,4127.848,4045.2612,4107.6418,18.2918,0.4453,1214400,4668061.9
399997.SZ,20170428,3994.8982,4118.9506,4126.7994,3939.9422,4125.9336,-131.0354,-3.1759,1721188,8152212.4
399997.SZ,20170502,3944.829,3947.2042,3964.1418,3906.5219,3994.8982,-50.0692,-1.2533,1088753,4382244.1
399997.SZ,20170503,3978.6071,3942.7914,4016.2615,3942.7914,3944.829,33.7781,0.8563,872295,3518533.7
399997.SZ,20170504,3962.7659,3971.417,3993.5055,3949.4119,3978.6071,-15.8412,-0.3982,720358,3384846.3
399997.SZ,20170505,3936.7092,3960.0058,3975.867,3931.2909,3962.7659,-26.0567,-0.6575,816530,4106618.1
399997.SZ,20170508,3851.0533,3931.164,3931.8008,3850.5021,3936.7092,-85.6559,-2.1758,843755,4388755.3
399997.SZ,20170509,3893.423,3841.5582,3893.8275,3803.5868,3851.0533,42.3697,1.1002,870153,4827778.3
399997.SZ,20170510,3880.0159,3894.3167,3946.8616,3875.6018,3893.423,-13.4071,-0.3444,662208,3174258
399997.SZ,20170511,3912.3055,3864.4303,3912.4559,3854.5953,3880.0159,32.2896,0.8322,871430,3746314.1
399997.SZ,20170512,3914.7803,3904.521,3920.9239,3868.5251,3912.3055,2.4748,0.0633,660729,3012706.6
399997.SZ,20170515,3975.3095,3911.5224,3991.8572,3909.7717,3914.7803,60.5292,1.5462,752256,3699169.7
399997.SZ,20170516,4098.5858,3972.1684,4099.0907,3960.8589,3975.3095,123.2763,3.101,1222727,6343283.7
399997.SZ,20170517,4032.7055,4095.2569,4098.6155,4032.2943,4098.5858,-65.8803,-1.6074,832170,3990030.9
399997.SZ,20170518,4024.3877,4020.0486,4068.3812,4013.8622,4032.7055,-8.3178,-0.2063,542329,2903884.6
399997.SZ,20170519,4057.7853,4019.3076,4064.1486,4019.3076,4024.3877,33.3976,0.8299,632553,3665956.1
399997.SZ,20170522,4045.1487,4054.2533,4080.4638,4021.3885,4057.7853,-12.6366,-0.3114,767337,3858077.1
399997.SZ,20170523,4140.9988,4037.7936,4157.6324,4037.7936,4045.1487,95.8501,2.3695,1170062,6180732.2
399997.SZ,20170524,4108.7097,4128.3462,4131.2908,4048.2548,4140.9988,-32.2891,-0.7797,819597,4560154.3
399997.SZ,20170525,4107.9068,4099.1935,4117.6044,4084.9911,4108.7097,-0.8029,-0.0195,717939,3468759
399997.SZ,20170526,4117.5291,4117.6246,4138.8539,4079.3035,4107.9068,9.6223,0.2342,651316,3450368.5
399997.SZ,20170531,4103.0079,4108.3035,4120.9718,4049.9773,4117.5291,-14.5212,-0.3527,817557,4674237.8
399997.SZ,20170601,4110.0209,4082.5219,4119.105,4068.6196,4103.0079,7.013,0.1709,806987,4248264.9
399997.SZ,20170602,4086.3469,4107.8659,4113.5187,4055.2339,4110.0209,-23.674,-0.576,692193,3131740.2
399997.SZ,20170605,4044.3239,4087.8875,4092.487,4038.8352,4086.3469,-42.023,-1.0284,563267,2734460.3
399997.SZ,20170606,4111.5224,4040.8034,4111.7213,4039.5355,4044.3239,67.1985,1.6616,602561,2999108.9
399997.SZ,20170607,4234.9596,4117.2393,4236.2533,4115.2375,4111.5224,123.4372,3.0022,1226506,6190230.7
399997.SZ,20170608,4272.0884,4235.7046,4312.7299,4224.8479,4234.9596,37.1288,0.8767,1051534,5165343
399997.SZ,20170609,4306.0526,4264.0685,4366.6548,4264.0685,4272.0884,33.9642,0.795,1154418,5222023.2
399997.SZ,20170612,4411.7566,4319.8023,4481.3013,4316.3566,4306.0526,105.704,2.4548,1593141.48,6995890.027
399997.SZ,20170613,4401.1556,4405.4758,4405.4758,4334.6086,4411.7566,-10.601,-0.2403,910046,4195290.3
399997.SZ,20170614,4366.2976,4383.6518,4436.7236,4340.1751,4401.1556,-34.858,-0.792,1032539,5174764
399997.SZ,20170615,4282.511,4360.2867,4362.1858,4268.6535,4366.2976,-83.7866,-1.9189,1165871,6622710.7
399997.SZ,20170616,4252.6051,4255.6213,4303.9919,4223.657,4282.511,-29.9059,-0.6983,871623,4716528.2
399997.SZ,20170619,4267.3298,4245.6395,4289.1125,4236.5234,4252.6051,14.7247,0.3463,947259,5431830.3
399997.SZ,20170620,4252.9804,4274.4863,4287.087,4235.8174,4267.3298,-14.3494,-0.3363,940739,5160475
399997.SZ,20170621,4345.7351,4265.9094,4345.9454,4228.0785,4252.9804,92.7547,2.1809,1206632,6577839.8
399997.SZ,20170622,4325.1003,4341.8624,4378.4534,4319.972,4345.7351,-20.6348,-0.4748,1473052,7207043.6
399997.SZ,20170623,4338.3401,4313.268,4340.0168,4275.3936,4325.1003,13.2398,0.3061,1163994,5481804
399997.SZ,20170626,4465.5493,4338.8461,4465.8837,4338.8461,4338.3401,127.2092,2.9322,1658722,8336806.5
399997.SZ,20170627,4461.2727,4463.3461,4471.7539,4425.1005,4465.5493,-4.2766,-0.0958,1147869,5277806
399997.SZ,20170628,4382.6372,4453.4831,4453.4831,4375.6906,4461.2727,-78.6355,-1.7626,937454,5117383.4
399997.SZ,20170629,4378.0015,4388.4179,4393.7802,4355.3386,4382.6372,-4.6357,-0.1058,904489,4783677.9
399997.SZ,20170630,4390.2918,4361.5366,4400.9011,4348.0936,4378.0015,12.2903,0.2807,824645,3808969.7
399997.SZ,20170703,4310.9712,4398.7254,4399.8967,4285.6704,4390.2918,-79.3206,-1.8067,1134429,6318726
399997.SZ,20170704,4249.9353,4292.3474,4292.3474,4211.9398,4310.9712,-61.0359,-1.4158,1071253,6659473.8
399997.SZ,20170705,4296.8546,4247.6791,4298.1203,4243.0185,4249.9353,46.9193,1.104,889822,4937698.3
399997.SZ,20170706,4275.1557,4293.9277,4298.1198,4229.1113,4296.8546,-21.6989,-0.505,1025105,5397451.2
399997.SZ,20170707,4230.7546,4259.3082,4259.3082,4206.8635,4275.1557,-44.4011,-1.0386,1079676,5325240.2
399997.SZ,20170710,4262.634,4221.5701,4271.2004,4196.2203,4230.7546,31.8794,0.7535,1134303,5870777.2
399997.SZ,20170711,4305.3316,4252.8055,4335.8899,4250.058,4262.634,42.6976,1.0017,1112437,6091642.5
399997.SZ,20170712,4247.4404,4314.0623,4314.1934,4233.1837,4305.3316,-57.8912,-1.3446,1028539,4783372.7
399997.SZ,20170713,4267.4448,4247.1032,4305.5025,4245.4489,4247.4404,20.0044,0.471,1095620,4520227.6
399997.SZ,20170714,4309.7688,4258.8504,4312.7295,4243.0085,4267.4448,42.324,0.9918,1523627,4530103.6
399997.SZ,20170717,4201.417,4311.7431,4312.1386,4153.6295,4309.7688,-108.3518,-2.5141,1873802,6588116.5
399997.SZ,20170718,4233.1258,4194.9162,4234.7657,4156.9006,4201.417,31.7088,0.7547,1230841,4871121.1
399997.SZ,20170719,4303.8447,4232.9757,4323.6038,4232.404,4233.1258,70.7189,1.6706,1433345,6811772.5
399997.SZ,20170720,4383.4263,4308.9626,4384.2247,4301.4158,4303.8447,79.5816,1.8491,1347320,6329940.5
399997.SZ,20170721,4450.5336,4388.9349,4475.6767,4374.2925,4383.4263,67.1073,1.5309,1770139,7352796.7
399997.SZ,20170724,4515.6978,4445.6774,4578.3078,4445.6774,4450.5336,65.1642,1.4642,1891103,7769229.3
399997.SZ,20170725,4496.1966,4529.2617,4541.1412,4474.0924,4515.6978,-19.5012,-0.4319,1201238,4710917.2
399997.SZ,20170726,4442.8665,4493.776,4535.259,4396.1584,4496.1966,-53.3301,-1.1861,1186743,5275181.1
399997.SZ,20170727,4480.5625,4456.1936,4496.6762,4441.394,4442.8665,37.696,0.8485,1347927,5312865.3
399997.SZ,20170728,4685.2815,4470.9772,4685.6926,4458.8493,4480.5625,204.719,4.569,2538908,10111788.3
399997.SZ,20170731,4744.5133,4685.4948,4849.9422,4684.7159,4685.2815,59.2318,1.2642,3290729,12649499.8
399997.SZ,20170801,4760.5821,4744.8405,4768.4321,4688.3469,4744.5133,16.0688,0.3387,1719371,6636311
399997.SZ,20170802,4698.5837,4735.7419,4756.117,4672.7197,4760.5821,-61.9984,-1.3023,1379019,5693066.6
399997.SZ,20170803,4641.3678,4696.2726,4726.3156,4627.3326,4698.5837,-57.2159,-1.2177,1483066,6360233.8
399997.SZ,20170804,4597.5645,4628.3812,4645.2533,4579.3607,4641.3678,-43.8033,-0.9438,1216892,4785744.7
399997.SZ,20170807,4775.3675,4582.5903,4780.0058,4572.4346,4597.5645,177.803,3.8673,1915967,7418815.1
399997.SZ,20170808,4756.0748,4772.5536,4823.4948,4738.2594,4775.3675,-19.2927,-0.404,1490371,5524836
399997.SZ,20170809,4923.0695,4746.0559,4968.68,4730.6616,4756.0748,166.9947,3.5112,2706570,10880735.8
399997.SZ,20170810,4966.3317,4915.8255,5082.6425,4904.8695,4923.0695,43.2622,0.8788,3385355,11650558.6
399997.SZ,20170811,4838.1358,4940.4265,4978.467,4813.6642,4966.3317,-128.1959,-2.5813,2322784,8263793.1
399997.SZ,20170814,4911.6625,4846.5107,4987.5394,4846.5107,4838.1358,73.5267,1.5197,2358258,9278175.4
399997.SZ,20170815,4907.3098,4911.8235,4932.6478,4863.7848,4911.6625,-4.3527,-0.0886,1686068,6286523.9
399997.SZ,20170816,4883.1909,4904.3837,4914.2137,4865.3941,4907.3098,-24.1189,-0.4915,1382122,5221049
399997.SZ,20170817,4825.4873,4871.3985,4882.2153,4793.473,4883.1909,-57.7036,-1.1817,1371019,5790782.1
399997.SZ,20170818,4802.9411,4804.1353,4842.6892,4785.1632,4825.4873,-22.5462,-0.4672,1166559,4660871.6
399997.SZ,20170821,4775.2807,4796.1203,4829.223,4742.6847,4802.9411,-27.6604,-0.5759,1293274,5136722.9
399997.SZ,20170822,4674.7515,4765.3468,4765.3468,4610.4134,4775.2807,-100.5292,-2.1052,2251920,9843320
399997.SZ,20170823,4736.1952,4652.2806,4741.2251,4650.4777,4674.7515,61.4437,1.3144,1301763,5714192.6
399997.SZ,20170824,4648.5845,4731.2457,4732.5462,4642.7312,4736.1952,-87.6107,-1.8498,1338410,4935325.9
399997.SZ,20170825,4697.5407,4657.3075,4702.1956,4637.7167,4648.5845,48.9562,1.0531,1340695,5322299.3
399997.SZ,20170828,4758.0754,4736.2045,4826.9876,4736.2045,4697.5407,60.5347,1.2886,1845545,8410873.2
399997.SZ,20170829,4780.0644,4745.1718,4799.2911,4720.1005,4758.0754,21.989,0.4621,1449528,6320759.9
399997.SZ,20170830,4821.5964,4781.1599,4828.7276,4758.0275,4780.0644,41.532,0.8689,1413675,5667019.4
399997.SZ,20170831,4788.5804,4822.5744,4843.942,4738.6856,4821.5964,-33.016,-0.6848,1139389,4846985.4
399997.SZ,20170901,4805.3876,4775.4164,4807.5607,4758.9535,4788.5804,16.8072,0.351,1394814,6092263.1
399997.SZ,20170904,4741.1623,4797.3484,4797.3484,4727.5154,4805.3876,-64.2253,-1.3365,1261019,5298069.5
399997.SZ,20170905,4744.8593,4732.4569,4760.1318,4726.5125,4741.1623,3.697,0.078,978566,4240655.2
399997.SZ,20170906,4702.9731,4737.0195,4744.8886,4700.0319,4744.8593,-41.8862,-0.8828,1048825,4978420.8
399997.SZ,20170907,4672.4648,4707.5181,4711.6106,4638.708,4702.9731,-30.5083,-0.6487,1104439,5266831.5
399997.SZ,20170908,4590.7596,4653.8929,4656.4303,4583.4491,4672.4648,-81.7052,-1.7487,1260187,6433392.1
399997.SZ,20170911,4642.505,4565.3066,4654.2807,4531.1523,4590.7596,51.7454,1.1272,1437837,7442843.9
399997.SZ,20170912,4773.697,4631.3849,4774.0735,4623.5795,4642.505,131.192,2.8259,2016134,7885531.5
399997.SZ,20170913,4882.1684,4772.5557,4937.9615,4772.5557,4773.697,108.4714,2.2723,3086677,11540142.1
399997.SZ,20170914,4876.4696,4872.7407,4897.9075,4833.4008,4882.1684,-5.6988,-0.1167,1654471,6369132.6
399997.SZ,20170915,4848.5089,4866.361,4907.0594,4835.4499,4876.4696,-27.9607,-0.5734,1267364,5196635.5
399997.SZ,20170918,4995.3542,4860.8352,4999.946,4860.8352,4848.5089,146.8453,3.0287,1989105,9227845.5
399997.SZ,20170919,4956.9622,5004.9435,5037.8963,4934.785,4995.3542,-38.392,-0.7686,1590894,7044230.2
399997.SZ,20170920,5018.3585,5000.7024,5115.8345,4992.47,4956.9622,61.3963,1.2386,1829974,7616441.6
399997.SZ,20170921,4979.6687,5023.8243,5029.2244,4965.3885,5018.3585,-38.6898,-0.771,1264742,5334330.6
399997.SZ,20170922,4996.5309,4958.2427,5018.6673,4950.1687,4979.6687,16.8622,0.3386,1004535,4530116.8
399997.SZ,20170925,5109.4265,4998.0833,5123.8852,4997.9467,4996.5309,112.8956,2.2595,1464528,7571820.1
399997.SZ,20170926,5088.6902,5098.7047,5126.0974,5041.9734,5109.4265,-20.7363,-0.4058,1036345,5127952.7
399997.SZ,20170927,5065.3538,5070.4603,5102.9442,5037.2277,5088.6902,-23.3364,-0.4586,924963,4502650.1
399997.SZ,20170928,5203.1619,5058.4319,5241.4991,5058.4319,5065.3538,137.8081,2.7206,1988481,8501924.7
399997.SZ,20170929,5151.3628,5191.4312,5273.5589,5126.9988,5203.1619,-51.7991,-0.9955,1464347,6603631.8
399997.SZ,20171009,5184.6654,5198.7809,5273.7188,5146.1589,5151.3628,33.3026,0.6465,1473104,7511246
399997.SZ,20171010,5268.9913,5193.4637,5270.2802,5172.1466,5184.6654,84.3259,1.6264,1473404,7416816.1
399997.SZ,20171011,5433.0921,5259.3447,5471.315,5244.8726,5268.9913,164.1008,3.1145,3204791,11492146.4
399997.SZ,20171012,5388.157,5426.0327,5448.0506,5348.7973,5433.0921,-44.9351,-0.8271,1681137,6397940.2
399997.SZ,20171013,5393.5684,5383.979,5431.9767,5362.1375,5388.157,5.4114,0.1004,1407872,6328622.9
399997.SZ,20171016,5272.4094,5382.6747,5411.8368,5255.2814,5393.5684,-121.159,-2.2464,1902723,8405874.2
399997.SZ,20171017,5271.9189,5269.7603,5313.7379,5234.4777,5272.4094,-0.4905,-0.0093,983318,4914247.2
399997.SZ,20171018,5371.525,5269.9185,5372.2362,5248.3402,5271.9189,99.6061,1.8894,1107678,5295517.3
399997.SZ,20171019,5502.4736,5365.4581,5548.9903,5358.4254,5371.525,130.9486,2.4378,1810537,8796830.9
399997.SZ,20171020,5413.2475,5466.4776,5467.9951,5369.0981,5502.4736,-89.2261,-1.6216,1201181,6171161.9
399997.SZ,20171023,5457.2597,5409.459,5472.2863,5369.2696,5413.2475,44.0122,0.813,1145279,5645632.4
399997.SZ,20171024,5481.0408,5444.1027,5485.8904,5407.9982,5457.2597,23.7811,0.4358,1228061,6683176.9
399997.SZ,20171025,5422.1173,5476.4845,5483.4596,5399.0072,5481.0408,-58.9235,-1.075,1048514,5318966.1
399997.SZ,20171026,5545.0598,5623.0759,5701.3536,5518.0496,5422.1173,122.9425,2.2674,2316258,16203148.1
399997.SZ,20171027,5708.7775,5522.9861,5763.4312,5467.9906,5545.0598,163.7177,2.9525,2287698,14448991.3
399997.SZ,20171030,5656.3177,5646.1381,5689.8216,5533.7195,5708.7775,-52.4598,-0.9189,2477052,15252036
399997.SZ,20171031,5647.5355,5617.5161,5686.4593,5575.2297,5656.3177,-8.7822,-0.1553,1465980,9366167.1
399997.SZ,20171101,5694.2707,5655.4127,5767.176,5655.4127,5647.5355,46.7352,0.8275,1480726,8919859.5
399997.SZ,20171102,5750.6876,5705.5058,5801.9683,5705.5058,5694.2707,56.4169,0.9908,1453812,8635473.1
399997.SZ,20171103,5787.2972,5744.0375,5845.777,5738.8092,5750.6876,36.6096,0.6366,1549654,9532829.3
399997.SZ,20171106,5987.5255,5814.1489,5992.846,5789.6892,5787.2972,200.2283,3.4598,1874051,11079865
399997.SZ,20171107,5945.0635,5975.8157,6099.5643,5916.4425,5987.5255,-42.462,-0.7092,1906802,11510326.7
399997.SZ,20171108,5918.3033,5984.6099,6031.0577,5880.6663,5945.0635,-26.7602,-0.4501,1587858,10267033.2
399997.SZ,20171109,5953.6002,5925.0122,5954.8228,5825.1842,5918.3033,35.2969,0.5964,1365831,8565431.4
399997.SZ,20171110,6130.2492,5946.0071,6150.8451,5932.6034,5953.6002,176.649,2.9671,2095039,13621239.6
399997.SZ,20171113,6097.416,6145.1026,6154.9984,6064.0957,6130.2492,-32.8332,-0.5356,1498495,9911396.6
399997.SZ,20171114,5937.299,6105.6598,6108.7381,5930.2817,6097.416,-160.117,-2.626,1662882,10758360.5
399997.SZ,20171115,6068.9977,5969.7033,6072.1522,5950.1144,5937.299,131.6987,2.2182,1920699,12060466.2
399997.SZ,20171116,6246.0719,6051.4657,6259.3281,6047.7976,6068.9977,177.0742,2.9177,2568459,15502016
399997.SZ,20171117,6055.9829,6124.7953,6162.1828,5960.0856,6246.0719,-190.089,-3.0433,2486766,19673378.8
399997.SZ,20171120,5962.7142,5984.875,5985.3647,5747.4094,6055.9829,-93.2687,-1.5401,1607336,13097102.2
399997.SZ,20171121,6092.1242,5923.1992,6092.216,5870.7066,5962.7142,129.41,2.1703,1657922,14464489.2
399997.SZ,20171122,5877.5888,6089.2236,6163.605,5855.5195,6092.1242,-214.5354,-3.5215,1905240,17307785.3
399997.SZ,20171123,5579.1277,5812.2324,5812.2324,5572.7522,5877.5888,-298.4611,-5.078,2352145,16592055.7
399997.SZ,20171124,5577.3184,5563.7723,5620.1316,5427.7335,5579.1277,-1.8093,-0.0324,1876048,13023374.7
399997.SZ,20171127,5499.3883,5546.2119,5599.3425,5395.8965,5577.3184,-77.9301,-1.3973,1369358,10003575.7
399997.SZ,20171128,5590.4099,5472.3128,5636.0655,5466.1599,5499.3883,91.0216,1.6551,1271139,9885780.4
399997.SZ,20171129,5470.4516,5620.0987,5621.3962,5416.1959,5590.4099,-119.9583,-2.1458,1274004,8465083.6
399997.SZ,20171130,5402.7027,5455.6484,5514.874,5365.3391,5470.4516,-67.7489,-1.2385,991634,6628380.6
399997.SZ,20171201,5409.23,5426.6928,5475.7282,5388.4054,5402.7027,6.5273,0.1208,934687,6932493.4
399997.SZ,20171204,5597.0579,5414.7097,5640.1953,5366.2955,5409.23,187.8279,3.4724,1631947,10565899.7
399997.SZ,20171205,5576.847,5580.0209,5702.7184,5550.2556,5597.0579,-20.2109,-0.3611,1488985,9615424.7
399997.SZ,20171206,5545.7522,5565.7805,5646.4779,5474.5094,5576.847,-31.0948,-0.5576,1132779,8530922.7
399997.SZ,20171207,5440.5864,5540.4924,5554.0117,5424.5907,5545.7522,-105.1658,-1.8963,927694,7247940.7
399997.SZ,20171208,5552.6258,5429.6559,5557.9022,5425.8552,5440.5864,112.0394,2.0593,996335,7279532.8
