date,time,open,high,low,close
20140625,160000,984.95001,986.83002,983.69,985.87
20140626,90000,988.72998,990.54999,988.34998,990.53003
20140626,100000,990.04999,991.25,988.46997,990.77002
20140626,110000,990.94,992.73999,990.08002,992.28003
20140626,120000,992.0,992.34003,990.25,991.07001
20140626,140000,991.47998,992.71002,990.17999,992.52002
20140626,150000,992.76001,992.88,989.22998,991.85999
20140626,160000,991.15002,992.73999,990.19,992.66998
20140627,90000,994.70001,995.32001,994.10999,995.04999
20140627,100000,995.47998,995.47998,990.21997,991.33002
20140627,110000,991.25,992.15997,988.63,990.53998
20140627,120000,990.63,992.10999,989.76001,991.06
20140627,140000,991.51001,991.84003,989.88,991.06
20140627,150000,990.64001,997.17999,989.70001,996.54999
20140627,160000,996.89001,1002.77002,996.62,997.60999
20140630,90000,1001.5,1001.5,1000.14001,1000.14001
20140630,100000,999.81,1004.67999,999.22998,1000.07001
20140630,110000,1000.22998,1001.48999,999.08002,1000.06
20140630,120000,1000.03003,1001.31,999.39001,1000.34003
20140630,140000,999.96002,1001.60999,998.82001,1000.04999
20140630,150000,1000.38,1000.91998,997.92999,999.71997
20140630,160000,999.78003,1000.70001,997.89001,999.62
20140702,90000,1003.48999,1003.95001,1003.14001,1003.14001
20140702,100000,1003.38,1004.96002,1000.48999,1001.27002
20140702,110000,1001.72998,1002.84003,998.94,1000.71002
20140702,120000,1000.95001,1002.40997,999.66998,1001.21002
20140702,140000,1001.69,1003.37,1001.25,1001.25
20140702,150000,1001.65997,1004.07001,1001.25,1002.20001
20140702,160000,1002.97998,1003.70001,1001.40997,1002.53003
20140703,90000,1002.81,1003.94,1002.40002,1003.03998
20140703,100000,1003.70001,1004.19,999.90997,1004.19
20140703,110000,1003.92999,1004.67999,1002.31,1003.82001
20140703,120000,1003.96002,1005.28998,999.51001,1000.66998
20140703,140000,1000.73999,1003.26001,1000.72998,1002.20001
20140703,150000,1002.23999,1003.67999,1001.28003,1002.28998
20140703,160000,1002.25,1004.02002,1001.23999,1002.98999
20140704,90000,1006.53003,1006.72998,1006.26001,1006.28998
20140704,100000,1006.21002,1008.84998,1005.73999,1007.25
20140704,110000,1007.25,1008.37,1005.90002,1006.78998
20140704,120000,1007.09998,1008.96997,1006.42999,1008.34003
20140704,140000,1007.52002,1009.47998,1007.32001,1008.58002
20140704,150000,1009.0,1011.03003,1006.62,1007.84998
20140704,160000,1008.04999,1008.48999,1003.64001,1003.64001
20140707,90000,1007.27002,1007.5,1006.84998,1006.84998
20140707,100000,1007.21997,1009.82001,1005.45001,1007.98999
20140707,110000,1008.15997,1010.40997,1007.78998,1010.12
20140707,120000,1010.28003,1010.35999,1008.28998,1010.29999
20140707,140000,1009.02002,1011.06,1009.02002,1010.03998
20140707,150000,1010.21002,1011.96002,1009.76001,1011.53998
20140707,160000,1011.31,1011.53998,1008.31,1009.17999
20140708,100000,1011.65997,1015.91998,1011.22998,1014.66998
20140708,110000,1014.52002,1015.97998,1012.84998,1014.78003
20140708,120000,1015.08002,1016.65997,1015.02002,1015.77002
20140708,140000,1016.01001,1017.89001,1013.89001,1016.96997
20140708,150000,1016.98999,1017.27002,1013.88,1014.47998
20140708,160000,1014.63,1014.92999,1012.62,1013.82001
20140709,90000,1011.87,1013.69,1011.87,1013.69
20140709,100000,1013.72998,1014.84003,1010.88,1012.64001
20140709,110000,1012.78003,1015.84003,1012.64001,1015.10999
20140709,120000,1014.62,1017.29999,1014.56,1015.72998
20140709,140000,1015.60999,1016.32001,1013.70001,1015.01001
20140709,150000,1014.78003,1016.02002,1013.84998,1015.02002
20140709,160000,1014.67999,1015.63,1013.12,1013.12
20140710,90000,1017.62,1017.89001,1016.84998,1017.81
20140710,100000,1017.85999,1021.03998,1017.22998,1018.10999
20140710,110000,1018.08002,1020.73999,1017.60999,1019.92999
20140710,120000,1019.64001,1021.85999,1019.44,1020.90002
20140710,140000,1021.22998,1021.59998,1019.77002,1020.64001
20140710,150000,1021.09003,1021.09003,1018.16998,1019.16998
20140710,160000,1019.73999,1021.28998,1019.33002,1021.06
20140714,90000,1026.26001,1027.25,1025.80005,1026.85999
20140714,100000,1026.30005,1028.30005,1024.79004,1027.43005
20140714,110000,1027.13,1029.31995,1026.19995,1028.18005
20140714,120000,1028.53003,1029.82996,1027.79004,1028.56006
20140714,140000,1028.71997,1031.08997,1027.82996,1029.68994
20140714,150000,1030.31006,1031.83997,1028.89001,1030.02002
20140714,160000,1029.95996,1030.56006,1028.06006,1029.68005
20140715,90000,1032.55005,1032.58997,1031.56006,1031.94995
20140715,100000,1031.39001,1032.53003,1023.56,1026.41003
20140715,110000,1026.46997,1028.53003,1025.31995,1027.82996
20140715,120000,1027.69995,1028.56995,1025.75,1026.75
20140715,140000,1027.28003,1027.81006,1026.08997,1027.22998
20140715,150000,1027.8499800000004,1027.8499800000004,1024.05005,1025.44995
20140715,160000,1025.75,1027.71997,1025.07996,1026.20996
20140716,90000,1027.97998,1027.97998,1027.41003,1027.87
20140716,100000,1027.83997,1029.54004,1025.8499800000004,1028.76001
20140716,110000,1028.53003,1031.9000199999996,1028.37,1031.45996
20140716,120000,1031.20996,1033.30005,1030.54004,1032.48999
20140716,140000,1032.42004,1032.47998,1030.95996,1031.0
20140716,150000,1030.53003,1032.10999,1027.14001,1028.33997
20140716,160000,1028.18994,1029.54004,1025.88,1029.54004
20140717,90000,1028.14001,1028.14001,1028.14001,1028.14001
20140717,100000,1028.29004,1029.4000199999996,1025.60999,1026.9000199999996
20140717,110000,1027.08997,1028.82996,1026.77002,1027.93994
20140717,120000,1027.48999,1030.14001,1027.48999,1029.42004
20140717,140000,1029.48999,1031.43005,1028.81995,1030.85999
20140717,150000,1031.06006,1032.14001,1029.95996,1030.18994
20140717,160000,1029.56006,1033.06995,1029.26001,1033.06995
20140718,90000,1030.63,1030.63,1029.6500199999996,1029.6500199999996
20140718,100000,1029.81995,1034.71997,1029.81995,1033.56006
20140718,110000,1033.18994,1034.16003,1023.45001,1025.25
20140718,120000,1025.21997,1029.12,1024.46997,1028.63
20140718,140000,1029.79004,1030.96997,1028.56995,1029.46997
20140718,150000,1028.96997,1032.01001,1028.96997,1031.56006
20140718,160000,1031.16003,1032.22998,1030.18994,1030.18994
20140721,90000,1031.96997,1033.31995,1031.96997,1032.46997
20140721,100000,1032.81995,1033.3499800000004,1029.47998,1032.19995
20140721,110000,1032.31995,1034.67004,1031.95996,1034.03003
20140721,120000,1033.72998,1035.54004,1033.13,1034.31006
20140721,140000,1034.46997,1034.83997,1031.3499800000004,1032.28003
20140721,150000,1031.9000199999996,1033.18005,1029.70996,1033.18005
20140721,160000,1033.26001,1033.31995,1030.10999,1031.6500199999996
20140722,90000,1034.53003,1035.0,1034.53003,1035.0
20140722,100000,1034.78003,1035.85999,1029.20996,1031.06995
20140722,110000,1031.70996,1031.72998,1021.09003,1021.34003
20140722,120000,1021.46997,1023.90002,1017.48999,1023.39001
20140722,140000,1022.06,1022.53003,1016.42999,1022.22998
20140722,150000,1022.16998,1023.28003,1020.01001,1021.06
20140722,160000,1020.66998,1021.35999,1017.79999,1019.71997
20140723,90000,1024.79004,1025.14001,1024.12,1024.69995
20140723,100000,1024.51001,1028.63,1024.51001,1027.0999800000004
20140723,110000,1027.63,1029.41003,1026.41003,1028.33997
20140723,120000,1028.13,1029.0,1027.22998,1027.57996
20140723,140000,1028.1500199999996,1030.68005,1027.72998,1029.55005
20140723,150000,1030.12,1032.13,1028.98999,1032.13
20140723,160000,1031.26001,1033.85999,1030.06995,1033.85999
20140724,90000,1036.56006,1036.89001,1035.53003,1035.53003
20140724,100000,1035.81995,1035.88,1031.63,1034.56006
20140724,110000,1034.89001,1035.79004,1032.55005,1033.04004
20140724,120000,1032.95996,1035.38,1032.68994,1035.33997
20140724,140000,1036.60999,1036.60999,1032.95996,1034.57996
20140724,150000,1035.53003,1035.53003,1031.68994,1032.97998
20140724,160000,1032.81006,1035.1500199999996,1032.68994,1034.97998
20140725,90000,1035.20996,1036.66003,1035.20996,1036.56006
20140725,100000,1036.57996,1037.05005,1030.18994,1032.79004
20140725,110000,1032.73999,1035.37,1032.07996,1034.43005
20140725,120000,1034.17004,1035.53003,1033.54004,1034.5
20140725,140000,1034.9000199999996,1034.9000199999996,1032.33997,1033.05005
20140725,150000,1033.0,1033.76001,1029.43005,1031.60999
20140725,160000,1031.82996,1033.81995,1029.3499800000004,1033.81995
20140728,90000,1034.64001,1034.64001,1034.5999800000004,1034.5999800000004
20140728,100000,1035.03003,1035.03003,1029.45996,1032.47998
20140728,110000,1032.91003,1033.69995,1024.98999,1027.68994
20140728,120000,1026.54004,1028.88,1026.27002,1028.88
20140728,140000,1028.03003,1028.66003,1026.39001,1028.13
20140728,150000,1028.22998,1030.78003,1028.22998,1029.66003
20140728,160000,1029.88,1030.25,1028.01001,1028.27002
20140729,90000,1030.5,1030.69995,1030.48999,1030.48999
20140729,100000,1030.63,1034.72998,1027.4000199999996,1030.6500199999996
20140729,110000,1030.60999,1030.60999,1025.38,1025.5999800000004
20140729,120000,1025.92004,1026.22998,1023.5,1024.33997
20140729,140000,1025.28003,1026.31006,1017.84003,1020.52002
20140729,150000,1020.71002,1022.98999,1018.51001,1019.09003
20140729,160000,1019.07001,1020.09998,1016.94,1018.53003
20140730,90000,1019.08002,1020.88,1018.64001,1020.88
20140730,100000,1020.31,1025.18994,1011.09003,1014.73999
20140730,110000,1014.81,1014.81,1006.98999,1013.59998
20140730,120000,1013.67999,1016.56,1013.21002,1015.96997
20140730,140000,1016.07001,1019.98999,1014.95001,1017.0
20140730,150000,1016.81,1018.09003,1013.98999,1014.29999
20140730,160000,1014.73999,1020.53003,1012.44,1019.40002
20140731,90000,1015.78998,1015.78998,1013.94,1014.29999
20140731,100000,1014.45001,1021.29999,1012.92999,1020.90002
20140731,110000,1020.19,1022.58002,1018.46997,1020.40002
20140731,120000,1020.31,1022.33002,1019.76001,1020.34003
20140731,140000,1019.22998,1019.48999,1013.89001,1013.89001
20140731,150000,1014.09998,1016.40002,1012.54999,1012.56
20140731,160000,1012.92999,1013.60999,1005.98999,1006.96997
20140801,90000,997.60999,997.77002,996.79999,996.79999
20140801,100000,997.40002,1004.21002,996.94,1003.10999
20140801,110000,1002.98999,1005.21002,1000.59003,1002.65997
20140801,120000,1002.51001,1002.51001,1000.52002,1001.12
20140801,140000,1000.94,1002.91998,1000.94,1001.47998
20140801,150000,1001.56,1004.03003,1001.07001,1002.27002
20140801,160000,1002.56,1006.90002,1002.07001,1005.22998
20140804,90000,1008.41998,1009.10999,1008.21002,1009.10999
20140804,100000,1009.33002,1011.09003,1006.28003,1009.34003
20140804,110000,1009.40997,1013.28003,1008.65997,1013.28003
20140804,120000,1013.13,1014.84998,1011.66998,1014.26001
20140804,140000,1014.78998,1016.84003,1014.02002,1016.84003
20140804,150000,1016.44,1019.47998,1014.22998,1019.47998
20140804,160000,1018.71002,1020.48999,1017.96997,1019.45001
20140805,90000,1021.52002,1022.33002,1021.52002,1022.10999
20140805,100000,1022.02002,1023.53003,1019.73999,1023.04999
20140805,110000,1023.45001,1026.46997,1021.57001,1025.8499800000004
20140805,120000,1026.25,1026.63,1022.41998,1023.81
20140805,140000,1023.26001,1026.95996,1023.26001,1026.85999
20140805,150000,1026.54004,1027.43005,1022.67999,1025.05005
20140805,160000,1025.0999800000004,1027.97998,1024.44995,1025.51001
20140806,90000,1024.42004,1026.48999,1024.42004,1026.48999
20140806,100000,1026.57996,1026.58997,1020.09003,1024.16003
20140806,110000,1023.94,1025.8499800000004,1022.27002,1023.20001
20140806,120000,1022.91998,1023.90997,1022.31,1022.77002
20140806,140000,1022.26001,1026.6500199999996,1022.26001,1026.6500199999996
20140806,150000,1027.01001,1028.1500199999996,1025.26001,1025.58997
20140806,160000,1025.43994,1026.72998,1021.41998,1021.41998
20140807,90000,1022.90002,1022.90002,1022.66998,1022.72998
20140807,100000,1022.77002,1023.45001,1014.71002,1020.39001
20140807,110000,1020.40002,1022.41998,1018.76001,1018.90997
20140807,120000,1019.10999,1020.87,1018.28998,1019.67999
20140807,140000,1018.09003,1019.92999,1017.70001,1018.23999
20140807,150000,1018.82001,1021.44,1016.06,1021.01001
20140807,160000,1021.48999,1022.32001,1018.89001,1021.71002
20140808,90000,1014.45001,1014.92999,1013.64001,1013.89001
20140808,100000,1013.65002,1017.39001,1012.62,1015.87
20140808,110000,1016.15997,1017.34003,1015.21997,1016.10999
20140808,120000,1015.92999,1019.21002,1015.92999,1018.15002
20140808,140000,1017.14001,1018.94,1016.78998,1016.87
20140808,150000,1017.15002,1018.56,1015.91998,1017.78003
20140808,160000,1017.65002,1019.84998,1017.31,1018.46997
20140813,90000,1026.42004,1026.73999,1025.95996,1026.73999
20140813,100000,1026.51001,1031.5999800000004,1025.51001,1029.41003
20140813,110000,1029.77002,1033.1500199999996,1028.76001,1032.79004
20140813,120000,1032.9000199999996,1034.9000199999996,1031.68005,1033.98999
20140813,140000,1033.85999,1034.3499800000004,1031.81006,1032.87
20140813,150000,1033.26001,1037.12,1031.60999,1037.12
20140813,160000,1037.63,1039.3499800000004,1036.23999,1038.63
20140814,90000,1042.70996,1043.16003,1042.56995,1043.16003
20140814,100000,1043.17004,1044.1500199999996,1037.14001,1038.1500199999996
20140814,110000,1037.75,1039.60999,1035.56995,1035.73999
20140814,120000,1035.89001,1038.28003,1035.16003,1038.05005
20140814,140000,1036.29004,1036.80005,1034.30005,1036.10999
20140814,150000,1036.04004,1038.55005,1034.72998,1038.38
20140814,160000,1038.20996,1038.57996,1035.89001,1036.64001
20140815,90000,1037.66003,1037.66003,1037.64001,1037.64001
20140815,100000,1037.95996,1037.95996,1034.01001,1034.3499800000004
20140815,110000,1035.06995,1035.56006,1031.71997,1034.41003
20140815,120000,1034.06995,1037.19995,1033.75,1036.43994
20140815,140000,1036.22998,1040.48999,1036.22998,1039.63
20140815,150000,1039.85999,1041.88,1039.03003,1040.94995
20140815,160000,1040.26001,1041.98999,1038.62,1039.38
20140818,90000,1040.18994,1041.56995,1040.18994,1040.81995
20140818,100000,1042.17004,1042.23999,1036.52002,1039.60999
20140818,110000,1039.10999,1039.88,1037.18994,1038.70996
20140818,120000,1038.68005,1039.03003,1036.79004,1036.79004
20140818,140000,1037.95996,1040.48999,1037.95996,1038.85999
20140818,150000,1038.76001,1039.67004,1036.37,1037.64001
20140818,160000,1037.64001,1037.64001,1033.30005,1035.54004
20140819,90000,1041.30005,1042.0,1040.67004,1041.96997
20140819,100000,1041.71997,1041.98999,1036.28003,1038.18005
20140819,110000,1037.72998,1038.91003,1036.14001,1036.48999
20140819,120000,1036.76001,1037.55005,1035.44995,1037.55005
20140819,140000,1037.67004,1038.8499800000004,1036.9000199999996,1038.51001
20140819,150000,1038.72998,1039.0,1036.05005,1036.64001
20140819,160000,1037.13,1038.47998,1035.69995,1035.69995
20140820,90000,1037.76001,1038.38,1037.76001,1038.38
20140820,100000,1038.68994,1041.5,1038.0,1040.9000199999996
20140820,110000,1040.9000199999996,1041.33997,1038.96997,1039.75
20140820,120000,1040.42004,1042.21997,1040.17004,1042.06006
20140820,140000,1042.41003,1042.77002,1040.63,1041.60999
20140820,150000,1041.4000199999996,1042.72998,1038.31006,1039.17004
20140820,160000,1039.37,1041.56006,1038.72998,1041.56006
20140821,90000,1040.01001,1041.10999,1040.01001,1041.10999
20140821,100000,1041.03003,1043.75,1040.21997,1041.77002
20140821,110000,1042.02002,1042.48999,1040.21997,1042.48999
20140821,120000,1042.5,1043.01001,1040.83997,1041.73999
20140821,140000,1040.93994,1041.30005,1039.17004,1040.27002
20140821,150000,1040.08997,1042.0999800000004,1038.8499800000004,1040.97998
20140821,160000,1041.07996,1043.48999,1040.60999,1040.80005
20140822,90000,1044.20996,1044.73999,1043.80005,1043.93994
20140822,100000,1043.48999,1045.5999800000004,1042.56995,1043.60999
20140822,110000,1043.87,1045.38,1042.51001,1043.81995
20140822,120000,1044.21997,1045.93994,1042.94995,1045.3499800000004
20140822,140000,1044.80005,1045.06006,1043.06995,1044.25
20140822,150000,1044.28003,1045.31995,1042.56995,1044.32996
20140822,160000,1043.89001,1045.0,1043.38,1043.55005
20140825,90000,1046.93005,1047.29004,1046.44995,1046.64001
20140825,100000,1046.91003,1047.80005,1044.47998,1046.42004
20140825,110000,1046.32996,1048.80005,1046.06006,1047.87
20140825,120000,1047.28003,1048.32996,1046.56995,1047.95996
20140825,140000,1048.04004,1051.17004,1048.02002,1050.1500199999996
20140825,150000,1049.92004,1051.43005,1048.43994,1049.1500199999996
20140825,160000,1049.10999,1050.31006,1048.13,1048.53003
20140826,90000,1049.9000199999996,1050.42004,1049.70996,1050.21997
20140826,100000,1049.95996,1051.3499800000004,1044.96997,1046.89001
20140826,110000,1047.19995,1048.73999,1045.76001,1047.95996
20140826,120000,1048.41003,1048.63,1047.0,1048.02002
20140826,140000,1048.06006,1048.93994,1047.21997,1047.66003
20140826,150000,1047.23999,1049.14001,1045.76001,1047.10999
20140826,160000,1047.05005,1047.39001,1045.41003,1046.18994
20140827,90000,1048.73999,1048.73999,1048.63,1048.63
20140827,100000,1049.35999,1052.04004,1048.56995,1052.04004
20140827,110000,1051.81006,1054.04004,1050.3499800000004,1051.44995
20140827,120000,1051.68005,1052.94995,1050.81995,1052.37
20140827,140000,1052.31006,1052.31006,1049.71997,1050.55005
20140827,150000,1049.89001,1050.75,1046.03003,1048.79004
20140827,160000,1048.5999800000004,1050.44995,1047.93005,1049.70996
20140828,90000,1050.93994,1051.8499800000004,1050.91003,1051.53003
20140828,100000,1050.94995,1051.79004,1046.55005,1047.20996
20140828,110000,1047.20996,1047.78003,1045.6500199999996,1047.45996
20140828,120000,1046.96997,1048.77002,1046.1500199999996,1046.1500199999996
20140828,140000,1046.63,1046.68994,1039.05005,1042.04004
20140828,150000,1042.39001,1044.60999,1041.43994,1043.63
20140828,160000,1043.69995,1044.81006,1042.43994,1044.4000199999996
20140829,90000,1040.3499800000004,1040.76001,1040.3499800000004,1040.57996
20140829,100000,1039.98999,1045.06995,1039.72998,1043.56006
20140829,110000,1043.30005,1047.38,1043.30005,1045.93005
20140829,120000,1046.02002,1047.16003,1044.28003,1044.28003
20140829,140000,1045.43005,1047.03003,1044.76001,1045.60999
20140829,150000,1045.63,1046.58997,1043.4000199999996,1044.06006
20140829,160000,1044.06995,1045.10999,1041.85999,1044.25
20140901,90000,1048.53003,1049.43994,1048.41003,1049.22998
20140901,100000,1048.78003,1049.83997,1047.33997,1049.4000199999996
20140901,110000,1049.18005,1050.53003,1048.64001,1050.0999800000004
20140901,120000,1049.87,1050.58997,1048.25,1049.18005
20140901,140000,1049.54004,1051.06006,1048.96997,1049.52002
20140901,150000,1049.18005,1049.42004,1045.88,1048.44995
20140901,160000,1048.42004,1048.57996,1046.08997,1046.14001
20140902,90000,1047.88,1048.31995,1047.83997,1048.31995
20140902,100000,1047.22998,1051.20996,1047.22998,1049.66003
20140902,110000,1049.85999,1050.54004,1045.46997,1046.20996
20140902,120000,1046.31995,1048.10999,1045.6500199999996,1047.87
20140902,140000,1047.72998,1049.01001,1047.27002,1048.04004
20140902,150000,1048.12,1049.23999,1046.91003,1047.98999
20140902,160000,1047.8499800000004,1049.18994,1047.19995,1047.8499800000004
20140903,90000,1051.77002,1052.23999,1051.77002,1052.23999
20140903,100000,1052.19995,1053.26001,1051.35999,1052.19995
20140903,110000,1052.45996,1053.01001,1049.94995,1052.1500199999996
20140903,120000,1052.26001,1053.4000199999996,1051.27002,1051.97998
20140903,140000,1053.0,1053.71997,1051.94995,1052.03003
20140903,150000,1053.01001,1058.47998,1052.31995,1057.66003
20140903,160000,1057.29004,1059.56995,1055.60999,1058.82996
20140904,90000,1060.0999800000004,1060.77002,1060.0,1060.58997
20140904,100000,1060.26001,1061.08997,1054.80005,1059.26001
20140904,110000,1058.95996,1061.77002,1058.37,1059.31995
20140904,120000,1058.94995,1059.52002,1057.4000199999996,1058.73999
20140904,140000,1057.71997,1057.75,1054.72998,1055.19995
20140904,150000,1055.10999,1058.33997,1054.91003,1055.8499800000004
20140904,160000,1055.56995,1057.43005,1055.17004,1056.87
20140905,90000,1058.92004,1059.54004,1058.5,1059.21997
20140905,100000,1058.88,1061.13,1057.14001,1058.0
20140905,110000,1058.06006,1058.41003,1055.33997,1057.30005
20140905,120000,1057.43005,1058.45996,1056.54004,1057.07996
20140905,140000,1057.35999,1058.63,1056.05005,1057.14001
20140905,150000,1056.81006,1057.92004,1055.46997,1057.92004
20140905,160000,1057.48999,1059.56995,1055.58997,1059.56995
20140908,90000,1062.70996,1062.70996,1062.39001,1062.58997
20140908,100000,1062.0,1063.87,1060.70996,1061.42004
20140908,110000,1061.20996,1062.33997,1060.06006,1061.48999
20140908,120000,1061.12,1063.28003,1060.17004,1061.47998
20140908,140000,1061.43005,1063.69995,1060.68994,1062.39001
20140908,150000,1061.93994,1064.18005,1060.76001,1062.05005
20140908,160000,1061.79004,1063.07996,1059.30005,1059.30005
20140909,90000,1060.53003,1060.76001,1059.81006,1059.81006
20140909,100000,1059.72998,1063.08997,1059.68005,1060.87
20140909,110000,1060.39001,1061.31995,1056.35999,1058.6500199999996
20140909,120000,1058.62,1059.1500199999996,1056.68005,1058.37
20140909,140000,1058.78003,1058.81006,1056.39001,1057.13
20140909,150000,1057.20996,1058.5999800000004,1056.14001,1057.66003
20140909,160000,1058.0,1058.58997,1056.04004,1058.46997
20140910,90000,1053.37,1054.42004,1053.37,1053.93005
20140910,100000,1053.68994,1054.88,1046.93005,1050.85999
20140910,110000,1050.45996,1053.54004,1048.70996,1052.58997
20140910,120000,1052.16003,1053.51001,1052.16003,1053.43994
20140910,140000,1053.05005,1055.63,1052.14001,1054.56995
20140910,150000,1054.58997,1058.98999,1054.0,1056.9000199999996
20140910,160000,1056.39001,1060.10999,1056.05005,1057.77002
20140911,90000,1056.68005,1057.16003,1056.37,1056.57996
20140911,100000,1056.47998,1060.28003,1054.91003,1058.21997
20140911,110000,1058.46997,1061.73999,1058.0,1060.75
20140911,120000,1061.56006,1062.23999,1060.3499800000004,1061.54004
20140911,140000,1061.39001,1061.39001,1056.75,1058.21997
20140911,150000,1057.80005,1059.3499800000004,1055.63,1056.6500199999996
20140911,160000,1056.47998,1058.62,1055.44995,1056.05005
20140912,90000,1058.22998,1058.58997,1057.17004,1058.47998
20140912,100000,1058.32996,1059.01001,1055.06006,1056.12
20140912,110000,1056.04004,1057.41003,1054.70996,1055.38
20140912,120000,1055.4000199999996,1056.02002,1050.70996,1052.03003
20140912,140000,1052.47998,1052.47998,1047.69995,1051.10999
20140912,150000,1050.93005,1056.32996,1050.5999800000004,1055.12
20140912,160000,1055.48999,1057.23999,1054.64001,1056.20996
20140915,90000,1052.73999,1053.43005,1051.29004,1051.29004
20140915,100000,1050.9000199999996,1054.14001,1050.39001,1053.19995
20140915,110000,1053.14001,1056.56995,1051.9000199999996,1054.79004
20140915,120000,1054.55005,1055.07996,1052.81995,1052.81995
20140915,140000,1054.43005,1054.47998,1052.42004,1052.91003
20140915,150000,1053.05005,1054.80005,1051.92004,1053.44995
20140915,160000,1053.69995,1054.78003,1052.72998,1053.01001
20140916,90000,1055.80005,1055.80005,1055.18994,1055.21997
20140916,100000,1054.75,1055.71997,1049.39001,1050.72998
20140916,110000,1051.18994,1053.97998,1051.18994,1052.5
20140916,120000,1053.4000199999996,1054.38,1052.08997,1053.39001
20140916,140000,1053.03003,1054.08997,1052.16003,1052.85999
20140916,150000,1053.18994,1054.1500199999996,1050.0,1052.56995
20140916,160000,1052.10999,1052.10999,1043.57996,1043.57996
20140917,90000,1047.67004,1048.93994,1047.67004,1048.25
20140917,100000,1048.93005,1050.89001,1046.43005,1047.80005
20140917,110000,1047.73999,1047.81006,1042.88,1042.88
20140917,120000,1043.02002,1047.81006,1043.02002,1047.81006
20140917,140000,1047.22998,1047.75,1045.05005,1046.91003
20140917,150000,1046.43005,1048.85999,1045.85999,1047.73999
20140917,160000,1048.25,1048.94995,1046.39001,1048.39001
20140918,90000,1052.13,1052.13,1051.07996,1051.3499800000004
20140918,100000,1050.69995,1054.3499800000004,1050.5,1052.47998
20140918,110000,1053.23999,1054.18994,1051.56995,1052.1500199999996
20140918,120000,1051.62,1053.0999800000004,1051.03003,1052.51001
20140918,140000,1052.81006,1054.92004,1051.56995,1053.89001
20140918,150000,1053.91003,1057.18005,1053.69995,1054.41003
20140918,160000,1054.93005,1056.78003,1053.66003,1056.78003
20140919,90000,1060.64001,1062.3499800000004,1060.64001,1062.22998
20140919,100000,1061.70996,1061.70996,1055.93994,1060.67004
20140919,110000,1060.44995,1061.1500199999996,1057.55005,1059.18994
20140919,120000,1058.97998,1060.33997,1058.07996,1059.39001
20140919,140000,1059.81995,1060.07996,1058.08997,1059.10999
20140919,150000,1059.57996,1060.18005,1055.95996,1057.18005
20140919,160000,1056.83997,1058.95996,1055.51001,1057.43005
20140922,90000,1056.51001,1056.51001,1055.31006,1055.89001
20140922,100000,1056.3499800000004,1059.23999,1055.96997,1057.81995
20140922,110000,1058.0999800000004,1062.18005,1056.67004,1060.18994
20140922,120000,1059.69995,1062.92004,1059.69995,1062.77002
20140922,140000,1064.23999,1064.23999,1060.37,1060.43994
20140922,150000,1060.78003,1062.6500199999996,1059.62,1061.43005
20140922,160000,1061.10999,1062.43994,1060.66003,1061.18005
20140923,90000,1063.88,1065.19995,1063.88,1064.92004
20140923,100000,1064.82996,1065.93994,1060.46997,1061.91003
20140923,110000,1061.75,1064.56995,1061.23999,1063.38
20140923,120000,1062.83997,1063.9000199999996,1061.06006,1061.97998
20140923,140000,1061.77002,1062.81995,1060.68994,1061.66003
20140923,150000,1061.0,1061.5,1058.56995,1060.25
20140923,160000,1060.63,1062.16003,1058.98999,1062.16003
20140924,90000,1064.41003,1065.45996,1064.20996,1065.45996
20140924,100000,1064.33997,1067.45996,1063.37,1065.68005
20140924,110000,1065.60999,1066.81995,1062.97998,1065.27002
20140924,120000,1065.02002,1065.02002,1063.27002,1063.76001
20140924,140000,1063.71997,1064.85999,1062.81995,1063.57996
20140924,150000,1063.62,1064.26001,1061.23999,1063.42004
20140924,160000,1063.98999,1064.38,1061.03003,1062.76001
20140925,90000,1064.92004,1065.37,1064.73999,1065.08997
20140925,100000,1065.05005,1065.76001,1062.92004,1064.87
20140925,110000,1064.79004,1066.31006,1064.01001,1065.35999
20140925,120000,1065.4000199999996,1067.62,1065.05005,1066.82996
20140925,140000,1066.46997,1066.96997,1065.47998,1066.79004
20140925,150000,1066.53003,1067.87,1064.22998,1064.75
20140925,160000,1065.19995,1066.29004,1063.18005,1063.18005
20140926,90000,1062.81006,1063.31006,1062.27002,1062.78003
20140926,100000,1063.32996,1065.17004,1062.35999,1064.0999800000004
20140926,110000,1064.17004,1064.89001,1062.37,1062.89001
20140926,120000,1062.51001,1064.04004,1062.16003,1062.29004
20140926,140000,1062.37,1064.77002,1062.04004,1064.37
20140926,150000,1063.91003,1066.68005,1063.56995,1066.0
20140926,160000,1064.47998,1069.07996,1064.47998,1069.07996
20140929,90000,1068.81995,1069.4000199999996,1068.81995,1069.30005
20140929,100000,1068.72998,1070.0,1064.12,1065.16003
20140929,110000,1064.46997,1066.81006,1063.75,1065.92004
20140929,120000,1066.17004,1066.45996,1064.13,1064.55005
20140929,140000,1065.47998,1065.83997,1063.1500199999996,1063.53003
20140929,150000,1064.06995,1064.29004,1053.56006,1058.42004
20140929,160000,1058.30005,1058.8499800000004,1051.52002,1056.5
20140930,90000,1056.72998,1057.29004,1056.44995,1056.95996
20140930,100000,1055.94995,1058.10999,1053.38,1055.23999
20140930,110000,1054.75,1059.64001,1054.75,1059.64001
20140930,120000,1059.64001,1059.83997,1058.20996,1059.32996
